cust_id,propensity
81269.0,0.003
152099.0,0.814
134386.0,0.764
105474.0,0.001
73275.0,0.001
491341.0,0.001
90931.0,0.814
449247.0,0.001
245086.0,0.004
182071.0,0.003
218757.0,0.017
374382.0,0.658
271168.0,0.629
501114.0,0.001
281604.0,0.814
269395.0,0.814
229070.0,0.43
29096.0,0.819
105244.0,0.807
489678.0,0.819
75401.0,0.519
477335.0,0.764
181691.0,0.629
74833.0,0.001
31444.0,0.001
466504.0,0.001
256806.0,0.175
489734.0,0.001
325957.0,0.843
310624.0,0.0
118430.0,0.001
234970.0,0.104
57761.0,0.001
252172.0,0.837
198312.0,0.002
159460.0,0.428
303080.0,0.629
145205.0,0.223
99719.0,0.002
37154.0,0.843
147209.0,0.843
356118.0,0.004
160809.0,0.843
36033.0,0.001
307380.0,0.001
360234.0,0.001
391290.0,0.001
37661.0,0.001
64569.0,0.001
253984.0,0.002
86447.0,0.819
303215.0,0.001
350091.0,0.001
33361.0,0.001
131641.0,0.001
271871.0,0.001
98437.0,0.002
479074.0,0.001
254394.0,0.807
233169.0,0.641
47649.0,0.658
44863.0,0.843
366807.0,0.001
1976.0,0.815
311064.0,0.658
5499.0,0.519
198423.0,0.282
385490.0,0.001
296609.0,0.846
494281.0,0.814
110530.0,0.764
333594.0,0.43
293110.0,0.005
84617.0,0.0
122027.0,0.428
1065.0,0.001
427041.0,0.001
81452.0,0.001
27919.0,0.001
49592.0,0.43
72884.0,0.001
403565.0,0.001
158244.0,0.001
208982.0,0.002
247022.0,0.641
482625.0,0.0
244833.0,0.658
326986.0,0.001
264938.0,0.781
313703.0,0.098
324906.0,0.001
482539.0,0.001
273616.0,0.002
64383.0,0.253
30296.0,0.428
76337.0,0.001
260147.0,0.43
242491.0,0.001
61445.0,0.693
88292.0,0.43
442492.0,0.843
185837.0,0.814
257137.0,0.814
84404.0,0.428
279804.0,0.629
11119.0,0.819
28471.0,0.004
357123.0,0.0
504760.0,0.001
170920.0,0.814
421724.0,0.001
388200.0,0.002
208657.0,0.223
67335.0,0.001
290113.0,0.001
24286.0,0.253
493206.0,0.001
453342.0,0.843
25653.0,0.001
49861.0,0.0
470749.0,0.002
265763.0,0.519
49917.0,0.001
392945.0,0.001
155727.0,0.223
452087.0,0.814
273538.0,0.002
444809.0,0.001
78543.0,0.856
61450.0,0.837
289445.0,0.001
27743.0,0.004
119072.0,0.001
436630.0,0.611
231344.0,0.001
284219.0,0.843
37579.0,0.843
358724.0,0.104
183062.0,0.629
185952.0,0.837
306014.0,0.089
396831.0,0.001
55265.0,0.837
302636.0,0.001
289442.0,0.519
229798.0,0.358
472948.0,0.0
291960.0,0.001
124674.0,0.837
200150.0,0.519
246756.0,0.089
265655.0,0.843
178057.0,0.002
135740.0,0.693
219456.0,0.001
351592.0,0.003
155609.0,0.001
483566.0,0.843
377644.0,0.658
277651.0,0.843
332994.0,0.002
161677.0,0.629
429367.0,0.001
58067.0,0.776
232955.0,0.781
271205.0,0.776
49543.0,0.001
267496.0,0.001
57878.0,0.77
103356.0,0.002
294090.0,0.001
340942.0,0.776
136376.0,0.519
150740.0,0.001
118359.0,0.519
416144.0,0.837
460033.0,0.001
391485.0,0.001
68437.0,0.0
451710.0,0.001
335795.0,0.814
121706.0,0.0
239789.0,0.814
168153.0,0.658
270964.0,0.776
217317.0,0.004
323509.0,0.004
108110.0,0.519
53419.0,0.001
346381.0,0.856
333600.0,0.629
125278.0,0.781
15989.0,0.826
189961.0,0.658
245920.0,0.15
86955.0,0.001
349925.0,0.847
375484.0,0.001
382026.0,0.0
38098.0,0.001
239798.0,0.001
300188.0,0.814
160412.0,0.814
6737.0,0.001
14941.0,0.765
273104.0,0.119
421728.0,0.843
443122.0,0.001
445568.0,0.001
192549.0,0.0
69231.0,0.001
360218.0,0.658
262230.0,0.814
291127.0,0.641
289277.0,0.001
346535.0,0.658
216550.0,0.837
370642.0,0.807
287730.0,0.001
343224.0,0.814
412955.0,0.776
238473.0,0.43
181621.0,0.017
411861.0,0.001
72284.0,0.001
448712.0,0.001
248124.0,0.175
179962.0,0.002
197457.0,0.43
315625.0,0.001
121762.0,0.001
69545.0,0.785
363037.0,0.526
62951.0,0.764
101964.0,0.001
476304.0,0.843
325372.0,0.04
164789.0,0.776
238276.0,0.843
438578.0,0.001
417233.0,0.003
384825.0,0.001
82819.0,0.001
47783.0,0.519
178520.0,0.815
193080.0,0.003
200280.0,0.001
379556.0,0.0
469594.0,0.814
100848.0,0.139
265290.0,0.77
466213.0,0.843
292806.0,0.819
82027.0,0.017
118871.0,0.15
360712.0,0.819
347749.0,0.814
436024.0,0.003
433333.0,0.641
307055.0,0.658
225075.0,0.15
103533.0,0.843
332949.0,0.001
287464.0,0.819
38432.0,0.003
246233.0,0.776
273043.0,0.001
190178.0,0.519
293866.0,0.001
115485.0,0.428
7369.0,0.43
258612.0,0.001
126435.0,0.001
264468.0,0.43
404286.0,0.001
139306.0,0.004
226049.0,0.819
229094.0,0.837
414677.0,0.843
226295.0,0.15
281239.0,0.001
310289.0,0.658
496950.0,0.807
129727.0,0.629
295456.0,0.002
247684.0,0.776
48790.0,0.001
419648.0,0.002
288280.0,0.001
324400.0,0.629
123576.0,0.837
12345.0,0.11
269762.0,0.001
387681.0,0.0
403036.0,0.839
47683.0,0.004
96448.0,0.843
387603.0,0.629
67829.0,0.001
122906.0,0.001
314271.0,0.629
192548.0,0.001
393182.0,0.001
477991.0,0.001
284983.0,0.765
247620.0,0.001
316126.0,0.002
59844.0,0.003
89085.0,0.801
222901.0,0.43
330374.0,0.658
228811.0,0.005
411432.0,0.001
127927.0,0.005
201059.0,0.001
186702.0,0.001
402731.0,0.001
479578.0,0.006
247609.0,0.519
179031.0,0.43
307318.0,0.526
158573.0,0.814
33964.0,0.776
37318.0,0.843
64074.0,0.167
243529.0,0.764
202835.0,0.001
442428.0,0.001
143185.0,0.641
9584.0,0.178
77770.0,0.814
281004.0,0.428
257759.0,0.001
158318.0,0.001
348731.0,0.519
39995.0,0.0
266440.0,0.428
89386.0,0.781
5076.0,0.519
387960.0,0.814
274970.0,0.001
1046.0,0.002
16222.0,0.84
200617.0,0.0
16691.0,0.155
60698.0,0.002
378264.0,0.004
108714.0,0.43
1035.0,0.814
161479.0,0.519
491561.0,0.843
374376.0,0.002
419400.0,0.001
441477.0,0.837
227620.0,0.814
473175.0,0.001
72451.0,0.001
312793.0,0.629
299084.0,0.004
359719.0,0.43
462803.0,0.814
104866.0,0.004
291818.0,0.837
243371.0,0.001
57765.0,0.001
492347.0,0.819
48651.0,0.819
442850.0,0.001
3342.0,0.017
53347.0,0.819
388885.0,0.001
289603.0,0.658
120108.0,0.002
8740.0,0.693
408814.0,0.0
35746.0,0.519
345744.0,0.814
215254.0,0.43
290744.0,0.001
51923.0,0.003
156937.0,0.001
424554.0,0.001
356903.0,0.629
113201.0,0.837
370720.0,0.001
130330.0,0.943
190918.0,0.0
147595.0,0.104
373592.0,0.17
495405.0,0.843
103031.0,0.074
212790.0,0.001
324314.0,0.0
37763.0,0.814
117253.0,0.084
405974.0,0.001
236166.0,0.629
59761.0,0.001
112956.0,0.814
3883.0,0.0
258887.0,0.658
251376.0,0.629
257640.0,0.843
32130.0,0.004
89059.0,0.029
101112.0,0.629
297108.0,0.004
437237.0,0.807
235575.0,0.113
200281.0,0.658
215821.0,0.001
246085.0,0.641
385749.0,0.807
107963.0,0.0
303849.0,0.001
110374.0,0.814
96086.0,0.001
96715.0,0.629
406446.0,0.781
209127.0,0.843
276495.0,0.658
505890.0,0.813
416802.0,0.814
401503.0,0.781
5238.0,0.001
169690.0,0.807
242232.0,0.814
269278.0,0.641
120874.0,0.098
204206.0,0.002
499622.0,0.815
67038.0,0.358
325074.0,0.001
109467.0,0.001
304750.0,0.104
364664.0,0.006
74081.0,0.819
435589.0,0.843
489444.0,0.001
68435.0,0.386
394599.0,0.001
144172.0,0.776
109626.0,0.814
84652.0,0.001
115770.0,0.773
58463.0,0.611
467698.0,0.001
25817.0,0.629
396411.0,0.658
239135.0,0.001
365066.0,0.001
359504.0,0.764
199944.0,0.807
386700.0,0.814
329895.0,0.814
13566.0,0.004
254305.0,0.43
291532.0,0.0
192964.0,0.764
381539.0,0.819
168810.0,0.001
257079.0,0.001
341819.0,0.001
334894.0,0.001
19205.0,0.002
232084.0,0.15
59603.0,0.001
248518.0,0.765
182265.0,0.001
398680.0,0.002
386698.0,0.819
471945.0,0.002
165480.0,0.002
301258.0,0.658
80308.0,0.776
234224.0,0.104
461286.0,0.629
232240.0,0.776
348161.0,0.0
73219.0,0.169
390393.0,0.002
461022.0,0.001
280075.0,0.001
100718.0,0.029
369847.0,0.428
417102.0,0.837
126987.0,0.001
502080.0,0.001
359580.0,0.167
66744.0,0.526
30326.0,0.001
271466.0,0.819
383080.0,0.002
382633.0,0.001
64356.0,0.819
244366.0,0.169
261194.0,0.814
47225.0,0.001
130182.0,0.006
202519.0,0.002
247332.0,0.167
331324.0,0.04
34941.0,0.001
148123.0,0.001
143503.0,0.658
150452.0,0.001
498202.0,0.001
333993.0,0.764
260780.0,0.629
324662.0,0.006
257637.0,0.064
460175.0,0.776
136079.0,0.807
358163.0,0.006
365072.0,0.003
507679.0,0.002
65565.0,0.001
506307.0,0.004
256450.0,0.814
13849.0,0.001
284043.0,0.814
160979.0,0.815
365906.0,0.814
202178.0,0.847
116164.0,0.003
461093.0,0.843
280862.0,0.837
336046.0,0.765
403908.0,0.001
427397.0,0.001
480630.0,0.001
54105.0,0.0
309655.0,0.001
199336.0,0.819
376011.0,0.098
30484.0,0.819
336864.0,0.641
171544.0,0.641
217560.0,0.006
113227.0,0.004
27195.0,0.001
271253.0,0.001
239533.0,0.526
124760.0,0.001
406377.0,0.837
109102.0,0.001
467765.0,0.001
420871.0,0.847
164716.0,0.641
30178.0,0.001
375799.0,0.846
157991.0,0.837
211184.0,0.843
118189.0,0.815
378598.0,0.169
428623.0,0.001
252968.0,0.0
188126.0,0.826
174468.0,0.807
294076.0,0.005
201048.0,0.814
18257.0,0.001
86101.0,0.001
205167.0,0.658
111468.0,0.658
210717.0,0.001
76922.0,0.762
200362.0,0.17
498205.0,0.001
257120.0,0.089
412550.0,0.001
347297.0,0.001
326442.0,0.814
382461.0,0.814
128849.0,0.673
254219.0,0.658
379964.0,0.002
316850.0,0.11
438783.0,0.001
203760.0,0.002
365508.0,0.814
175114.0,0.001
80890.0,0.113
43053.0,0.428
496150.0,0.847
149494.0,0.0
242682.0,0.001
278357.0,0.001
495835.0,0.001
44946.0,0.776
350903.0,0.776
81199.0,0.781
330878.0,0.843
500346.0,0.006
8733.0,0.819
183803.0,0.001
319811.0,0.001
443715.0,0.006
387821.0,0.658
401185.0,0.004
268418.0,0.843
432908.0,0.001
256148.0,0.002
249892.0,0.15
441194.0,0.001
346476.0,0.519
245191.0,0.814
203948.0,0.222
243881.0,0.526
295031.0,0.428
416938.0,0.781
215379.0,0.002
482185.0,0.837
392382.0,0.001
266409.0,0.003
159336.0,0.673
196724.0,0.001
31097.0,0.001
127505.0,0.428
322025.0,0.104
487500.0,0.002
218165.0,0.814
88283.0,0.801
180195.0,0.505
77929.0,0.0
285158.0,0.658
62206.0,0.801
461043.0,0.837
446492.0,0.776
233887.0,0.001
452416.0,0.658
144595.0,0.658
475010.0,0.814
255728.0,0.819
128919.0,0.629
117983.0,0.776
453169.0,0.004
149661.0,0.001
503285.0,0.001
164502.0,0.819
16583.0,0.819
256935.0,0.003
46827.0,0.814
218314.0,0.43
462305.0,0.843
173648.0,0.778
259269.0,0.428
106769.0,0.004
91767.0,0.526
114508.0,0.814
136213.0,0.001
141386.0,0.819
245700.0,0.15
60694.0,0.801
56445.0,0.0
36354.0,0.001
23825.0,0.001
91225.0,0.733
329545.0,0.815
481278.0,0.001
335860.0,0.837
208444.0,0.001
8107.0,0.526
499102.0,0.43
353483.0,0.001
356908.0,0.089
295886.0,0.0
110024.0,0.658
31076.0,0.658
464125.0,0.819
412468.0,0.004
264481.0,0.814
48713.0,0.104
363385.0,0.004
249095.0,0.837
10726.0,0.252
261302.0,0.843
197789.0,0.847
151425.0,0.526
16623.0,0.801
321879.0,0.001
449734.0,0.002
430582.0,0.003
342551.0,0.762
440927.0,0.001
48612.0,0.001
329940.0,0.611
380413.0,0.001
305963.0,0.001
50976.0,0.778
22679.0,0.002
350968.0,0.001
106948.0,0.814
181049.0,0.693
33367.0,0.846
425079.0,0.001
23205.0,0.801
193988.0,0.819
364202.0,0.04
407804.0,0.001
96098.0,0.843
182151.0,0.104
403283.0,0.0
192435.0,0.001
256815.0,0.658
105686.0,0.001
381804.0,0.776
452506.0,0.629
373754.0,0.001
40817.0,0.428
102298.0,0.658
232503.0,0.003
107182.0,0.001
115980.0,0.006
140475.0,0.001
233506.0,0.843
8833.0,0.004
110642.0,0.815
296129.0,0.001
24903.0,0.002
255365.0,0.807
75841.0,0.519
83280.0,0.814
480757.0,0.001
170799.0,0.693
117178.0,0.814
223752.0,0.001
149876.0,0.43
290735.0,0.837
130703.0,0.001
313799.0,0.819
289230.0,0.001
103486.0,0.519
95614.0,0.0
247521.0,0.002
204620.0,0.052
196592.0,0.658
394649.0,0.0
436441.0,0.001
283317.0,0.002
347489.0,0.641
242956.0,0.776
238289.0,0.807
82080.0,0.001
375486.0,0.641
68822.0,0.641
275658.0,0.002
157210.0,0.764
174220.0,0.43
433562.0,0.001
196051.0,0.001
287872.0,0.001
84492.0,0.002
416686.0,0.001
57658.0,0.658
307235.0,0.641
51859.0,0.001
184967.0,0.843
180002.0,0.001
80915.0,0.002
248585.0,0.814
273144.0,0.002
46842.0,0.001
434372.0,0.001
365752.0,0.001
350329.0,0.001
349366.0,0.001
127786.0,0.773
107960.0,0.693
187658.0,0.001
168469.0,0.002
177072.0,0.001
30684.0,0.837
541.0,0.776
311120.0,0.005
331378.0,0.43
151188.0,0.519
241504.0,0.001
124950.0,0.658
145405.0,0.001
95306.0,0.001
290628.0,0.001
127833.0,0.004
409818.0,0.001
216119.0,0.002
380169.0,0.169
152090.0,0.776
262360.0,0.0
197800.0,0.0
150104.0,0.001
459957.0,0.001
149171.0,0.001
276606.0,0.837
305398.0,0.166
335758.0,0.629
138938.0,0.819
166143.0,0.837
443956.0,0.819
219151.0,0.104
508112.0,0.814
213727.0,0.519
119392.0,0.819
375740.0,0.169
6511.0,0.006
85523.0,0.781
351163.0,0.43
80724.0,0.001
362531.0,0.001
402413.0,0.001
74659.0,0.658
54863.0,0.001
378438.0,0.428
89099.0,0.776
292206.0,0.001
183114.0,0.004
219974.0,0.126
203848.0,0.01
271604.0,0.658
74190.0,0.001
344618.0,0.776
260049.0,0.629
27947.0,0.43
395211.0,0.001
29930.0,0.658
373220.0,0.641
268343.0,0.43
433709.0,0.819
292942.0,0.658
285340.0,0.104
39050.0,0.17
379105.0,0.843
156249.0,0.43
112401.0,0.843
150823.0,0.847
86999.0,0.536
265286.0,0.77
100655.0,0.819
242216.0,0.001
274610.0,0.837
52032.0,0.839
190336.0,0.003
354613.0,0.658
241086.0,0.002
334382.0,0.001
284665.0,0.814
133259.0,0.006
36209.0,0.001
1124.0,0.658
200305.0,0.819
4201.0,0.815
389898.0,0.814
130849.0,0.847
14570.0,0.001
55748.0,0.519
164457.0,0.0
284362.0,0.776
463742.0,0.001
236913.0,0.641
340334.0,0.038
391430.0,0.001
153824.0,0.658
266353.0,0.084
498475.0,0.814
341444.0,0.77
441144.0,0.847
68700.0,0.001
318440.0,0.519
52906.0,0.001
309203.0,0.801
75550.0,0.814
180410.0,0.001
285992.0,0.0
240346.0,0.089
426050.0,0.001
440782.0,0.001
279466.0,0.815
164319.0,0.001
442369.0,0.002
377481.0,0.002
93514.0,0.104
122552.0,0.658
182268.0,0.001
60666.0,0.0
144000.0,0.847
208735.0,0.001
368071.0,0.001
406839.0,0.814
196899.0,0.776
474991.0,0.0
95493.0,0.428
367477.0,0.819
172340.0,0.526
314582.0,0.003
58530.0,0.0
324290.0,0.098
337666.0,0.641
493695.0,0.006
178032.0,0.611
329600.0,0.611
1284.0,0.0
140578.0,0.002
420909.0,0.001
22229.0,0.629
89413.0,0.428
233077.0,0.776
123019.0,0.002
81258.0,0.43
269601.0,0.029
422785.0,0.428
152440.0,0.837
187516.0,0.001
189250.0,0.0
487874.0,0.003
369691.0,0.814
359759.0,0.004
336307.0,0.641
122411.0,0.807
317972.0,0.001
253827.0,0.693
297026.0,0.526
47896.0,0.843
96162.0,0.843
98957.0,0.001
421715.0,0.001
196744.0,0.819
239253.0,0.074
285913.0,0.839
52774.0,0.001
222446.0,0.001
382658.0,0.001
32680.0,0.519
423693.0,0.001
2661.0,0.001
338574.0,0.0
92550.0,0.629
373703.0,0.0
203773.0,0.001
190143.0,0.428
407182.0,0.0
367056.0,0.843
1495.0,0.819
215936.0,0.762
484164.0,0.837
329603.0,0.641
14837.0,0.629
223523.0,0.001
356733.0,0.819
241339.0,0.814
71927.0,0.43
445.0,0.001
23161.0,0.089
101903.0,0.001
117484.0,0.819
253090.0,0.001
301060.0,0.0
284006.0,0.0
16374.0,0.658
103300.0,0.253
380881.0,0.002
173723.0,0.819
258390.0,0.658
580.0,0.004
62401.0,0.002
482405.0,0.001
198950.0,0.641
5088.0,0.658
262711.0,0.002
14343.0,0.104
313323.0,0.837
320460.0,0.781
125710.0,0.001
295212.0,0.843
202813.0,0.001
142177.0,0.526
193767.0,0.819
77963.0,0.658
373681.0,0.781
214460.0,0.002
159091.0,0.658
164976.0,0.017
59058.0,0.003
304733.0,0.814
90626.0,0.526
479036.0,0.001
92042.0,0.002
292232.0,0.819
46971.0,0.001
219824.0,0.0
165555.0,0.673
17797.0,0.001
439572.0,0.002
91667.0,0.006
28545.0,0.807
407246.0,0.001
249118.0,0.002
48902.0,0.001
208700.0,0.003
9477.0,0.139
494177.0,0.764
134651.0,0.17
294423.0,0.629
77126.0,0.814
39380.0,0.629
256522.0,0.001
234900.0,0.43
275015.0,0.005
135014.0,0.776
363781.0,0.052
434438.0,0.819
12066.0,0.166
192177.0,0.001
369812.0,0.002
487266.0,0.001
309966.0,0.807
440716.0,0.837
83661.0,0.004
21323.0,0.004
151469.0,0.0
388968.0,0.003
345966.0,0.843
268757.0,0.358
492429.0,0.001
60686.0,0.43
50138.0,0.113
255125.0,0.002
239543.0,0.814
379294.0,0.167
225142.0,0.001
10790.0,0.776
447140.0,0.001
113226.0,0.43
247230.0,0.004
380665.0,0.001
327459.0,0.839
399363.0,0.776
58824.0,0.658
199163.0,0.001
114936.0,0.001
188008.0,0.843
60022.0,0.001
251728.0,0.001
145285.0,0.77
79732.0,0.519
62433.0,0.629
144962.0,0.001
8796.0,0.001
345729.0,0.658
381012.0,0.837
31587.0,0.519
188723.0,0.001
403953.0,0.526
395737.0,0.006
71740.0,0.708
441360.0,0.0
227298.0,0.003
413194.0,0.001
387631.0,0.002
26133.0,0.104
184887.0,0.762
15272.0,0.847
54497.0,0.003
313889.0,0.658
269132.0,0.629
170770.0,0.001
305275.0,0.15
330272.0,0.003
84459.0,0.001
484849.0,0.814
192052.0,0.001
342482.0,0.764
289100.0,0.004
251008.0,0.001
20996.0,0.819
209583.0,0.002
468930.0,0.001
207082.0,0.0
478607.0,0.629
210172.0,0.814
457508.0,0.0
282674.0,0.001
491346.0,0.001
219841.0,0.002
291845.0,0.017
181099.0,0.43
11325.0,0.001
295143.0,0.43
286522.0,0.781
233596.0,0.0
321672.0,0.001
238561.0,0.837
217937.0,0.001
276964.0,0.001
211837.0,0.519
46647.0,0.629
210470.0,0.843
179759.0,0.001
426361.0,0.837
245257.0,0.814
82364.0,0.001
292190.0,0.001
433681.0,0.814
207244.0,0.43
447431.0,0.807
159272.0,0.776
376291.0,0.001
502880.0,0.658
124446.0,0.519
375466.0,0.658
122052.0,0.526
252381.0,0.819
431848.0,0.776
181755.0,0.837
137331.0,0.765
357378.0,0.781
175829.0,0.055
125481.0,0.002
125408.0,0.641
210738.0,0.358
354220.0,0.001
230134.0,0.001
306999.0,0.001
65302.0,0.17
24609.0,0.002
94931.0,0.43
151593.0,0.005
350092.0,0.843
98288.0,0.055
98054.0,0.038
229850.0,0.843
239100.0,0.001
58152.0,0.167
79387.0,0.006
305651.0,0.843
294488.0,0.001
128685.0,0.002
194325.0,0.055
375449.0,0.001
190959.0,0.001
485569.0,0.781
28709.0,0.814
189621.0,0.001
225938.0,0.764
373507.0,0.038
243430.0,0.77
209058.0,0.001
185436.0,0.611
121006.0,0.001
268848.0,0.005
246109.0,0.819
261192.0,0.837
359890.0,0.764
205246.0,0.0
244674.0,0.001
71596.0,0.629
329946.0,0.001
74217.0,0.776
118719.0,0.098
355672.0,0.43
98840.0,0.526
44904.0,0.629
370398.0,0.001
404147.0,0.843
364065.0,0.001
381541.0,0.001
223873.0,0.004
320243.0,0.001
94924.0,0.001
337832.0,0.819
280514.0,0.837
215931.0,0.001
320612.0,0.003
406761.0,0.843
127860.0,0.001
192647.0,0.658
371572.0,0.001
228726.0,0.0
125456.0,0.837
304059.0,0.089
135423.0,0.658
215107.0,0.098
2392.0,0.814
190741.0,0.002
117037.0,0.23
190967.0,0.826
217694.0,0.658
42271.0,0.001
188875.0,0.776
17111.0,0.658
74875.0,0.641
180830.0,0.658
306587.0,0.801
317131.0,0.843
148754.0,0.856
477456.0,0.814
195252.0,0.428
454029.0,0.001
305168.0,0.002
73322.0,0.658
365892.0,0.001
505449.0,0.002
367303.0,0.819
233128.0,0.001
231584.0,0.001
374907.0,0.0
254633.0,0.807
66417.0,0.15
331175.0,0.001
94303.0,0.629
20081.0,0.001
110131.0,0.773
90823.0,0.708
30032.0,0.002
136078.0,0.846
103277.0,0.776
177517.0,0.428
479417.0,0.814
231055.0,0.658
174439.0,0.843
447756.0,0.843
97941.0,0.629
15461.0,0.847
184075.0,0.001
352612.0,0.001
326248.0,0.837
208234.0,0.15
110325.0,0.776
222759.0,0.764
294978.0,0.002
468283.0,0.001
262375.0,0.002
31819.0,0.006
484289.0,0.001
85241.0,0.004
304110.0,0.003
499528.0,0.658
123871.0,0.168
64825.0,0.611
370827.0,0.003
143756.0,0.104
337149.0,0.001
244743.0,0.001
184294.0,0.814
166338.0,0.001
173885.0,0.001
277630.0,0.814
87802.0,0.006
283265.0,0.762
413668.0,0.001
290987.0,0.43
446017.0,0.001
86620.0,0.004
82209.0,0.017
283311.0,0.004
6604.0,0.003
73697.0,0.001
385312.0,0.001
128490.0,0.001
54806.0,0.001
275512.0,0.001
205912.0,0.001
266086.0,0.814
430214.0,0.001
241493.0,0.708
325576.0,0.814
375792.0,0.629
296131.0,0.77
238782.0,0.693
51427.0,0.814
227134.0,0.536
257243.0,0.0
58777.0,0.526
81631.0,0.001
216641.0,0.001
367708.0,0.843
183318.0,0.001
186492.0,0.001
480511.0,0.0
24835.0,0.001
216233.0,0.519
146341.0,0.807
350024.0,0.673
232335.0,0.843
354938.0,0.814
333852.0,0.0
57236.0,0.519
345644.0,0.001
168016.0,0.001
308534.0,0.526
189752.0,0.641
58743.0,0.837
136444.0,0.837
188886.0,0.776
89333.0,0.814
310219.0,0.519
47874.0,0.77
313231.0,0.765
340775.0,0.001
165319.0,0.781
309497.0,0.814
52763.0,0.002
404157.0,0.0
230158.0,0.658
383135.0,0.843
136378.0,0.001
201602.0,0.001
449822.0,0.819
37729.0,0.004
150193.0,0.002
400453.0,0.003
25454.0,0.776
334297.0,0.611
313170.0,0.814
183604.0,0.519
77671.0,0.001
266529.0,0.003
356666.0,0.0
459215.0,0.847
184834.0,0.519
480297.0,0.819
495122.0,0.001
2884.0,0.807
185795.0,0.001
268503.0,0.814
321662.0,0.814
426864.0,0.001
352913.0,0.017
41026.0,0.0
73000.0,0.004
333239.0,0.837
160984.0,0.002
197140.0,0.43
287486.0,0.814
419240.0,0.807
235727.0,0.002
453811.0,0.837
374292.0,0.001
305510.0,0.658
82947.0,0.658
16977.0,0.658
123786.0,0.43
286474.0,0.0
224529.0,0.843
365736.0,0.001
500340.0,0.002
195116.0,0.814
409205.0,0.843
368723.0,0.814
45635.0,0.801
102563.0,0.819
6860.0,0.629
211440.0,0.814
318603.0,0.641
99408.0,0.001
48849.0,0.001
203758.0,0.764
168053.0,0.002
412452.0,0.843
117418.0,0.001
7061.0,0.776
78817.0,0.001
375052.0,0.819
9849.0,0.815
444086.0,0.002
375203.0,0.641
49849.0,0.001
10198.0,0.0
207116.0,0.001
258274.0,0.611
95190.0,0.519
97764.0,0.001
45740.0,0.837
223497.0,0.0
155807.0,0.837
33310.0,0.001
267842.0,0.641
267541.0,0.814
490577.0,0.814
321359.0,0.0
87742.0,0.029
74463.0,0.629
272705.0,0.002
269663.0,0.139
5725.0,0.001
466133.0,0.0
387110.0,0.001
256530.0,0.001
281503.0,0.001
366534.0,0.017
322029.0,0.519
164572.0,0.43
271778.0,0.001
331967.0,0.002
471715.0,0.006
156662.0,0.815
124655.0,0.001
29326.0,0.001
276142.0,0.001
82640.0,0.43
337251.0,0.002
294388.0,0.0
145999.0,0.001
97426.0,0.837
45927.0,0.837
191740.0,0.0
267285.0,0.658
374293.0,0.002
244751.0,0.001
72026.0,0.004
453906.0,0.001
142893.0,0.658
164717.0,0.001
58724.0,0.001
123949.0,0.776
50016.0,0.001
72124.0,0.629
497808.0,0.001
279649.0,0.814
9096.0,0.658
434004.0,0.001
75851.0,0.0
345380.0,0.43
194887.0,0.519
202239.0,0.001
74615.0,0.001
169723.0,0.519
489852.0,0.847
398755.0,0.001
380692.0,0.002
57313.0,0.001
329185.0,0.519
117465.0,0.781
195492.0,0.519
99850.0,0.001
81021.0,0.001
452073.0,0.847
224878.0,0.001
369725.0,0.001
225717.0,0.001
160060.0,0.0
389385.0,0.837
328249.0,0.43
125489.0,0.519
181143.0,0.104
378818.0,0.568
162155.0,0.819
464066.0,0.819
210153.0,0.001
356250.0,0.001
466754.0,0.837
4378.0,0.098
484863.0,0.001
302847.0,0.001
162026.0,0.764
305241.0,0.843
374649.0,0.055
154392.0,0.001
37567.0,0.658
51537.0,0.819
413760.0,0.001
178642.0,0.814
286419.0,0.641
250731.0,0.001
26289.0,0.814
99467.0,0.629
32706.0,0.001
63210.0,0.003
97585.0,0.001
78373.0,0.001
123806.0,0.764
71204.0,0.807
270120.0,0.773
15660.0,0.0
10378.0,0.04
329617.0,0.001
372636.0,0.0
34324.0,0.002
293491.0,0.765
28863.0,0.819
117013.0,0.113
149473.0,0.658
127217.0,0.003
219274.0,0.003
150671.0,0.002
293075.0,0.43
453926.0,0.001
39252.0,0.15
85113.0,0.01
17964.0,0.843
138326.0,0.001
176704.0,0.762
208875.0,0.001
321086.0,0.815
132219.0,0.658
64188.0,0.119
220308.0,0.839
339581.0,0.002
140612.0,0.765
25882.0,0.819
289356.0,0.002
223060.0,0.001
84334.0,0.641
327542.0,0.629
155209.0,0.708
173417.0,0.001
177078.0,0.15
259127.0,0.002
304547.0,0.814
91568.0,0.001
91309.0,0.43
129197.0,0.001
296780.0,0.001
361462.0,0.693
39925.0,0.43
224773.0,0.001
268070.0,0.519
94084.0,0.004
55128.0,0.814
21265.0,0.0
407001.0,0.001
346956.0,0.807
114730.0,0.004
278636.0,0.641
438083.0,0.001
279270.0,0.814
71482.0,0.814
267151.0,0.428
135621.0,0.658
121455.0,0.658
241455.0,0.658
378299.0,0.0
297347.0,0.003
162428.0,0.169
15637.0,0.658
107165.0,0.003
390582.0,0.819
26086.0,0.43
253557.0,0.002
22066.0,0.001
178644.0,0.814
317820.0,0.814
465965.0,0.801
311347.0,0.43
84441.0,0.814
305431.0,0.003
300485.0,0.819
101663.0,0.001
362752.0,0.658
35471.0,0.764
167628.0,0.807
308805.0,0.629
350991.0,0.038
7722.0,0.843
429716.0,0.001
182720.0,0.819
